CustomerKey,last_order_date,recency_days,frequency,monetary,R_score,F_score,M_score,FM_score,rfm_score_label,segment
1094568,2021-02-17,4,2,8195.949999999999,5,3,5,4,535,Loyal Customers
1094624,2019-06-01,631,3,6494.46,2,4,4,4,244,At Risk
1094704,2020-03-05,353,2,4008.9700000000003,4,3,3,3,433,Loyal Customers
1094730,2021-01-25,27,2,6101.3,5,3,4,4,534,Loyal Customers
1094906,2019-02-18,734,1,2277.8199999999997,2,2,3,2,223,About To Sleep
1094994,2019-07-21,581,1,200.0,3,2,1,2,321,Need Attention
1095118,2019-08-07,564,1,2109.8,3,2,2,2,322,Need Attention
1095308,2021-02-10,11,3,4656.48,5,4,4,4,544,Loyal Customers
1095416,2020-06-01,265,1,39.9,5,2,1,2,521,Potential Loyalists
1095528,2019-08-27,544,3,3624.2200000000003,3,4,3,4,343,Loyal Customers
1095535,2017-12-09,1170,1,599.98,1,2,1,2,121,Lost
1095565,2019-07-26,576,1,10248.0,3,2,5,4,325,Loyal Customers
1095669,2017-11-07,1202,2,3209.28,1,3,3,3,133,At Risk
1096033,2019-12-26,423,1,495.0,4,2,1,2,421,Potential Loyalists
1096041,2018-12-15,799,1,3068.8500000000004,2,2,3,2,223,About To Sleep
1096123,2020-01-14,404,5,7540.61,4,5,5,5,455,Champions
1096502,2017-12-17,1162,1,2989.9,1,2,3,2,123,Lost
1096641,2019-09-02,538,2,11704.869999999999,3,3,5,4,335,Loyal Customers
1096714,2020-09-15,159,4,2650.96,5,5,3,4,553,Loyal Customers
1096834,2018-10-04,871,3,1795.89,2,4,2,3,242,At Risk
1096960,2019-01-31,752,3,4390.6900000000005,2,4,4,4,244,At Risk
1097022,2019-03-02,722,5,8477.52,2,5,5,5,255,Can't Lose Them
1097057,2019-12-23,426,4,8497.61,4,5,5,5,455,Champions
1097307,2019-02-14,738,1,1883.0,2,2,2,2,222,About To Sleep
1097332,2019-12-03,446,3,6072.320000000001,3,4,4,4,344,Loyal Customers
1097591,2016-08-18,1648,2,5254.1,1,3,4,4,134,Can't Lose Them
1097602,2019-08-31,540,1,179.0,3,2,1,2,321,Need Attention
1097685,2019-01-25,758,4,24740.82,2,5,5,5,255,Can't Lose Them
1097689,2019-01-16,767,4,9086.54,2,5,5,5,255,Can't Lose Them
1097900,2019-09-04,536,2,1218.8,3,3,2,2,332,Need Attention
1098100,2020-10-27,117,4,2373.99,5,5,3,4,553,Loyal Customers
1098143,2019-08-16,555,2,592.9,3,3,1,2,331,Need Attention
1098179,2019-01-18,765,3,6296.91,2,4,4,4,244,At Risk
1098298,2019-09-12,528,2,1093.71,3,3,2,2,332,Need Attention
1098561,2018-11-06,838,1,652.0,2,2,1,2,221,About To Sleep
1098687,2021-02-01,20,10,25432.54,5,5,5,5,555,Champions
1098793,2019-02-23,729,5,9064.6,2,5,5,5,255,Can't Lose Them
1098881,2018-12-08,806,2,2776.86,2,3,3,3,233,At Risk
1099301,2019-07-08,594,1,3010.77,3,2,3,2,323,Need Attention
1099476,2019-05-22,641,1,6599.9400000000005,2,2,4,3,224,At Risk
1099807,2020-06-09,257,2,6198.76,5,3,4,4,534,Loyal Customers
1100042,2019-11-21,458,2,2418.73,3,3,3,3,333,Need Attention
1100184,2019-11-07,472,2,1984.6100000000001,3,3,2,2,332,Need Attention
1100244,2020-09-23,151,1,3243.0,5,2,3,2,523,Potential Loyalists
1100246,2020-02-05,382,1,4763.89,4,2,4,3,424,Loyal Customers
1100294,2020-02-05,382,3,1656.6,4,4,2,3,442,Loyal Customers
1100341,2020-09-05,169,4,5078.6,5,5,4,4,554,Loyal Customers
1100414,2019-06-15,617,1,265.98,2,2,1,2,221,About To Sleep
1100448,2019-03-17,707,1,1379.4,2,2,2,2,222,About To Sleep
1100506,2017-11-07,1202,1,109.99,1,2,1,2,121,Lost
1100638,2018-11-29,815,1,539.2,2,2,1,2,221,About To Sleep
1100816,2019-08-24,547,2,9059.2,3,3,5,4,335,Loyal Customers
1100982,2018-11-27,817,1,338.0,2,2,1,2,221,About To Sleep
1101266,2016-10-22,1583,1,1885.81,1,2,2,2,122,Lost
1101386,2019-03-12,712,3,8851.07,2,4,5,4,245,At Risk
1101670,2020-02-29,358,5,9530.720000000001,4,5,5,5,455,Champions
1101686,2019-09-17,523,3,10296.08,3,4,5,4,345,Loyal Customers
1101877,2018-10-25,850,1,101.28,2,2,1,2,221,About To Sleep
1102272,2016-08-11,1655,1,971.0,1,2,2,2,122,Lost
1102383,2020-08-28,177,2,5997.94,5,3,4,4,534,Loyal Customers
1102760,2020-08-05,200,4,19891.68,5,5,5,5,555,Champions
1102822,2018-11-17,827,1,3106.4,2,2,3,2,223,About To Sleep
1102842,2016-12-31,1513,1,1630.0,1,2,2,2,122,Lost
1103294,2019-11-19,460,3,9135.09,3,4,5,4,345,Loyal Customers
1103640,2020-05-15,282,1,308.0,5,2,1,2,521,Potential Loyalists
1103795,2020-03-04,354,3,5176.0,4,4,4,4,444,Loyal Customers
1103886,2017-11-11,1198,1,1642.78,1,2,2,2,122,Lost
1104029,2020-05-13,284,3,13511.05,5,4,5,4,545,Loyal Customers
1104196,2018-11-02,842,1,990.28,2,2,2,2,222,About To Sleep
1104304,2017-01-03,1510,2,9522.57,1,3,5,4,135,Can't Lose Them
1104307,2018-11-17,827,2,11599.76,2,3,5,4,235,At Risk
1104581,2019-12-28,421,3,11693.92,4,4,5,4,445,Loyal Customers
1104802,2017-12-30,1149,1,1173.0,1,2,2,2,122,Lost
1104932,2018-12-27,787,1,299.9,2,2,1,2,221,About To Sleep
1105074,2020-01-22,396,2,5074.93,4,3,4,4,434,Loyal Customers
1105288,2019-07-11,591,3,4077.92,3,4,4,4,344,Loyal Customers
1105481,2020-01-27,391,2,7055.59,4,3,4,4,434,Loyal Customers
1105588,2016-09-17,1618,1,2979.56,1,2,3,2,123,Lost
1105607,2020-02-01,386,1,1127.0,4,2,2,2,422,Potential Loyalists
1106029,2021-02-13,8,3,6728.68,5,4,4,4,544,Loyal Customers
1106051,2019-11-11,468,1,179.99,3,2,1,2,321,Need Attention
1106087,2020-01-16,402,4,4392.76,4,5,4,4,454,Loyal Customers
1106952,2019-05-31,632,2,1577.3,2,3,2,2,232,About To Sleep
1107011,2019-01-17,766,1,1198.0,2,2,2,2,222,About To Sleep
1107312,2019-02-26,726,1,360.0,2,2,1,2,221,About To Sleep
1107432,2018-11-10,834,2,2005.74,2,3,2,2,232,About To Sleep
1107461,2019-12-07,442,4,10443.12,3,5,5,5,355,Loyal Customers
1107471,2017-03-04,1450,1,3100.0,1,2,3,2,123,Lost
1107656,2019-07-27,575,2,2062.74,3,3,2,2,332,Need Attention
1108421,2018-12-31,783,1,5499.95,2,2,4,3,224,At Risk
1108431,2018-12-26,788,1,999.0,2,2,2,2,222,About To Sleep
1108440,2020-02-25,362,1,359.98,4,2,1,2,421,Potential Loyalists
1108466,2020-09-07,167,2,1712.95,5,3,2,2,532,Potential Loyalists
1108629,2019-08-26,545,2,3102.75,3,3,3,3,333,Need Attention
1109178,2019-10-30,480,4,13925.97,3,5,5,5,355,Loyal Customers
1109196,2019-07-22,580,1,52.660000000000004,3,2,1,2,321,Need Attention
1109358,2019-03-01,723,2,1702.8700000000001,2,3,2,2,232,About To Sleep
1109419,2020-02-22,365,4,5689.0,4,5,4,4,454,Loyal Customers
1109536,2020-11-12,101,1,1764.0,5,2,2,2,522,Potential Loyalists
1109746,2020-05-28,269,1,1983.86,5,2,2,2,522,Potential Loyalists
1109801,2019-01-19,764,1,2169.0,2,2,3,2,223,About To Sleep
1109864,2019-10-09,501,1,1280.0,3,2,2,2,322,Need Attention
1110012,2019-09-11,529,2,537.51,3,3,1,2,331,Need Attention
1110229,2018-01-08,1140,2,3398.65,1,3,3,3,133,At Risk
1110305,2016-09-17,1618,1,712.56,1,2,1,2,121,Lost
1110691,2020-06-13,253,4,15050.880000000001,5,5,5,5,555,Champions
1110868,2016-08-29,1637,2,9610.720000000001,1,3,5,4,135,Can't Lose Them
1111119,2019-12-24,425,2,22303.760000000002,4,3,5,4,435,Loyal Customers
1111227,2019-08-23,548,1,37.95,3,2,1,2,321,Need Attention
1111645,2018-12-10,804,2,5156.83,2,3,4,4,234,At Risk
1111650,2019-07-03,599,2,3380.89,3,3,3,3,333,Need Attention
1111848,2019-10-29,481,4,19586.58,3,5,5,5,355,Loyal Customers
1111954,2019-11-25,454,4,5010.0,3,5,4,4,354,Loyal Customers
1112089,2019-12-03,446,5,10166.42,3,5,5,5,355,Loyal Customers
1112155,2019-12-08,441,3,2947.0,3,4,3,4,343,Loyal Customers
1112418,2017-09-29,1241,2,6489.389999999999,1,3,4,4,134,Can't Lose Them
1112419,2019-05-11,652,3,3155.82,2,4,3,4,243,At Risk
1112613,2019-12-01,448,3,7404.25,3,4,4,4,344,Loyal Customers
1112803,2020-02-18,369,3,795.8900000000001,4,4,1,2,441,Potential Loyalists
1112974,2019-05-18,645,4,16902.920000000002,2,5,5,5,255,Can't Lose Them
1113081,2020-02-11,376,4,9578.62,4,5,5,5,455,Champions
1113084,2020-07-27,209,3,10283.4,5,4,5,4,545,Loyal Customers
1113255,2018-11-01,843,2,1408.2,2,3,2,2,232,About To Sleep
1113391,2019-02-16,736,1,299.99,2,2,1,2,221,About To Sleep
1114072,2019-02-28,724,1,308.0,2,2,1,2,221,About To Sleep
1114100,2020-02-24,363,4,18042.87,4,5,5,5,455,Champions
1114283,2018-02-14,1103,3,9952.130000000001,1,4,5,4,145,Can't Lose Them
1114319,2018-08-22,914,2,11093.939999999999,1,3,5,4,135,Can't Lose Them
1114345,2020-02-11,376,3,13277.77,4,4,5,4,445,Loyal Customers
1114873,2018-10-22,853,1,249.99,2,2,1,2,221,About To Sleep
1115222,2020-02-17,370,6,11372.84,4,5,5,5,455,Champions
1115485,2016-02-24,1824,1,1340.8799999999999,1,2,2,2,122,Lost
1115513,2020-12-29,54,3,4705.46,5,4,4,4,544,Loyal Customers
1115892,2019-12-28,421,3,7539.85,4,4,5,4,445,Loyal Customers
1116156,2020-01-06,412,8,20716.19,4,5,5,5,455,Champions
1116314,2019-06-17,615,2,3276.98,2,3,3,3,233,At Risk
1116568,2021-01-27,25,2,2963.61,5,3,3,3,533,Potential Loyalists
1116789,2019-05-10,653,1,480.0,2,2,1,2,221,About To Sleep
1116892,2019-07-18,584,2,7017.549999999999,3,3,4,4,334,Loyal Customers
1117051,2018-09-06,899,1,3074.9,1,2,3,2,123,Lost
1117827,2020-02-15,372,1,869.97,4,2,2,2,422,Potential Loyalists
1117944,2020-12-05,78,2,13079.920000000002,5,3,5,4,535,Loyal Customers
1118097,2020-05-07,290,5,4986.73,5,5,4,4,554,Loyal Customers
1118302,2019-12-24,425,6,8200.35,4,5,5,5,455,Champions
1118352,2021-01-15,37,1,1207.96,5,2,2,2,522,Potential Loyalists
1118689,2019-12-26,423,2,9388.79,4,3,5,4,435,Loyal Customers
1118795,2018-09-10,895,1,298.0,1,2,1,2,121,Lost
1119069,2021-02-13,8,2,9470.21,5,3,5,4,535,Loyal Customers
1119189,2019-07-02,600,2,2209.97,3,3,3,3,333,Need Attention
1119510,2019-07-24,578,3,780.52,3,4,1,2,341,Need Attention
1119547,2019-12-20,429,2,1616.98,4,3,2,2,432,Potential Loyalists
1119619,2019-01-02,781,3,878.75,2,4,2,3,242,At Risk
1119720,2021-01-12,40,2,805.46,5,3,1,2,531,Potential Loyalists
1119796,2018-10-10,865,1,3063.6,2,2,3,2,223,About To Sleep
1119822,2019-09-10,530,6,6995.8099999999995,3,5,4,4,354,Loyal Customers
1120599,2019-10-01,509,2,2146.32,3,3,2,2,332,Need Attention
1121619,2018-12-22,792,1,3031.99,2,2,3,2,223,About To Sleep
1121796,2018-06-23,974,1,5190.9,1,2,4,3,124,At Risk
1122022,2018-12-06,808,1,4628.0,2,2,4,3,224,At Risk
1122108,2019-09-18,522,1,2105.61,3,2,2,2,322,Need Attention
1122233,2019-08-13,558,4,2800.53,3,5,3,4,353,Loyal Customers
1122248,2016-02-04,1844,1,459.8,1,2,1,2,121,Lost
1122433,2017-10-16,1224,1,1956.0,1,2,2,2,122,Lost
1122612,2017-02-16,1466,1,299.97,1,2,1,2,121,Lost
1122810,2017-05-11,1382,1,2327.2799999999997,1,2,3,2,123,Lost
1123162,2019-05-16,647,2,4043.7200000000003,2,3,3,3,233,At Risk
1123758,2019-10-12,498,4,1757.53,3,5,2,4,352,Loyal Customers
1123816,2019-08-14,557,2,2429.62,3,3,3,3,333,Need Attention
1123881,2019-12-24,425,1,2455.9,4,2,3,2,423,Potential Loyalists
1124112,2019-12-24,425,2,10570.7,4,3,5,4,435,Loyal Customers
1124172,2017-07-07,1325,2,1960.6799999999998,1,3,2,2,132,Lost
1124187,2018-05-28,1000,1,305.98,1,2,1,2,121,Lost
1124426,2016-10-04,1601,2,1451.98,1,3,2,2,132,Lost
1124499,2019-09-07,533,1,2214.0,3,2,3,2,323,Need Attention
1124572,2019-05-08,655,1,3858.5299999999997,2,2,3,2,223,About To Sleep
1124659,2018-02-24,1093,2,11502.98,1,3,5,4,135,Can't Lose Them
1124706,2020-06-09,257,8,14388.25,5,5,5,5,555,Champions
1125056,2020-01-07,411,2,7128.41,4,3,4,4,434,Loyal Customers
1125351,2017-12-17,1162,1,299.9,1,2,1,2,121,Lost
1125468,2020-02-15,372,3,19350.89,4,4,5,4,445,Loyal Customers
1125474,2018-12-08,806,2,6259.139999999999,2,3,4,4,234,At Risk
1125761,2018-12-22,792,2,4552.0,2,3,4,4,234,At Risk
1126317,2019-07-10,592,1,35.339999999999996,3,2,1,2,321,Need Attention
1126390,2017-11-21,1188,1,1348.0,1,2,2,2,122,Lost
1126411,2018-07-17,950,2,6129.68,1,3,4,4,134,Can't Lose Them
1126510,2016-12-31,1513,1,7081.219999999999,1,2,4,3,124,At Risk
1127050,2017-11-17,1192,1,816.36,1,2,1,2,121,Lost
1127381,2019-12-14,435,3,16059.19,3,4,5,4,345,Loyal Customers
1127584,2020-10-03,141,3,4951.28,5,4,4,4,544,Loyal Customers
1127638,2020-01-21,397,7,14403.14,4,5,5,5,455,Champions
1127690,2020-01-02,416,3,4549.77,4,4,4,4,444,Loyal Customers
1128295,2018-07-31,936,2,544.1400000000001,1,3,1,2,131,Lost
1128384,2019-10-24,486,1,32.0,3,2,1,2,321,Need Attention
1128590,2017-10-27,1213,1,22.99,1,2,1,2,121,Lost
1128911,2020-08-29,176,1,136.0,5,2,1,2,521,Potential Loyalists
1128994,2019-11-19,460,3,1602.83,3,4,2,3,342,Need Attention
1129179,2018-01-03,1145,2,6704.860000000001,1,3,4,4,134,Can't Lose Them
1129200,2018-08-10,926,2,3637.94,1,3,3,3,133,At Risk
1129442,2019-11-23,456,3,3778.39,3,4,3,4,343,Loyal Customers
1129520,2021-01-16,36,1,3133.29,5,2,3,2,523,Potential Loyalists
1129712,2019-08-20,551,4,7791.69,3,5,5,5,355,Loyal Customers
1129721,2020-05-20,277,1,3897.0,5,2,3,2,523,Potential Loyalists
1129799,2021-02-20,1,3,11013.09,5,4,5,4,545,Loyal Customers
1130205,2019-12-20,429,3,4422.2699999999995,4,4,4,4,444,Loyal Customers
1130382,2020-07-14,222,5,15556.97,5,5,5,5,555,Champions
1130442,2020-03-14,344,4,9715.74,5,5,5,5,555,Champions
1130512,2019-12-22,427,1,3956.58,4,2,3,2,423,Potential Loyalists
1130812,2016-02-20,1828,1,2516.75,1,2,3,2,123,Lost
1130814,2019-08-17,554,1,2405.9300000000003,3,2,3,2,323,Need Attention
1130928,2020-05-07,290,2,9242.51,5,3,5,4,535,Loyal Customers
1131276,2020-02-13,374,5,4502.37,4,5,4,4,454,Loyal Customers
1131576,2019-02-08,744,2,2940.94,2,3,3,3,233,At Risk
1131690,2018-12-25,789,1,5075.79,2,2,4,3,224,At Risk
1132350,2019-05-29,634,3,17392.45,2,4,5,4,245,At Risk
1132370,2019-02-12,740,6,15693.82,2,5,5,5,255,Can't Lose Them
1132400,2019-12-12,437,3,6813.56,3,4,4,4,344,Loyal Customers
1132540,2019-01-29,754,2,4654.89,2,3,4,4,234,At Risk
1132599,2020-01-10,408,1,132.99,4,2,1,2,421,Potential Loyalists
1132629,2018-05-25,1003,1,4420.8099999999995,1,2,4,3,124,At Risk
1133148,2017-03-03,1451,1,99.99,1,2,1,2,121,Lost
1133404,2017-12-13,1166,3,5572.21,1,4,4,4,144,Can't Lose Them
1133419,2018-12-29,785,3,3597.6000000000004,2,4,3,4,243,At Risk
1133712,2019-05-28,635,2,219.28,2,3,1,2,231,About To Sleep
1134255,2019-09-02,538,4,5306.48,3,5,4,4,354,Loyal Customers
1134501,2020-12-25,58,1,1107.0,5,2,2,2,522,Potential Loyalists
1134929,2020-03-10,348,2,6951.5,4,3,4,4,434,Loyal Customers
1135020,2018-11-04,840,3,12500.539999999999,2,4,5,4,245,At Risk
1135026,2020-09-04,170,2,1426.0,5,3,2,2,532,Potential Loyalists
1135188,2019-07-22,580,2,4073.99,3,3,3,3,333,Need Attention
1135217,2018-10-25,850,2,1125.79,2,3,2,2,232,About To Sleep
1135250,2018-05-24,1004,2,1682.8600000000001,1,3,2,2,132,Lost
1135465,2018-12-19,795,2,3126.62,2,3,3,3,233,At Risk
1136143,2019-09-03,537,5,9965.49,3,5,5,5,355,Loyal Customers
1136286,2019-11-02,477,3,1642.7,3,4,2,3,342,Need Attention
1136316,2020-05-14,283,2,722.8,5,3,1,2,531,Potential Loyalists
1136319,2020-02-04,383,3,10052.79,4,4,5,4,445,Loyal Customers
1136696,2019-12-28,421,2,13489.09,4,3,5,4,435,Loyal Customers
1136737,2020-02-14,373,3,6726.99,4,4,4,4,444,Loyal Customers
1136852,2019-02-19,733,1,2937.23,2,2,3,2,223,About To Sleep
1137012,2016-12-06,1538,1,877.98,1,2,2,2,122,Lost
1137155,2017-10-14,1226,1,2214.0,1,2,3,2,123,Lost
1137406,2019-08-15,556,2,8320.43,3,3,5,4,335,Loyal Customers
1137620,2019-02-09,743,1,6993.0,2,2,4,3,224,At Risk
1137780,2018-05-03,1025,4,8925.83,1,5,5,5,155,Can't Lose Them
1137903,2018-07-07,960,1,4139.88,1,2,4,3,124,At Risk
1137958,2018-06-02,995,1,515.7,1,2,1,2,121,Lost
1138092,2018-06-27,970,2,3804.9700000000003,1,3,3,3,133,At Risk
1138144,2019-09-12,528,2,2898.25,3,3,3,3,333,Need Attention
1138327,2020-12-30,53,4,929.25,5,5,2,4,552,Loyal Customers
1138396,2018-08-09,927,1,1099.99,1,2,2,2,122,Lost
1138520,2020-12-24,59,3,4519.639999999999,5,4,4,4,544,Loyal Customers
1138624,2020-01-04,414,1,209.0,4,2,1,2,421,Potential Loyalists
1138846,2020-01-29,389,3,5124.17,4,4,4,4,444,Loyal Customers
1138976,2019-12-22,427,3,4925.94,4,4,4,4,444,Loyal Customers
1139001,2019-07-03,599,1,3391.65,3,2,3,2,323,Need Attention
1139101,2021-02-20,1,3,2612.4900000000002,5,4,3,4,543,Loyal Customers
1139316,2018-12-28,786,3,2997.28,2,4,3,4,243,At Risk
1139356,2020-05-25,272,4,9212.42,5,5,5,5,555,Champions
1139726,2020-07-22,214,2,3595.3399999999997,5,3,3,3,533,Potential Loyalists
1139887,2020-02-22,365,3,12191.67,4,4,5,4,445,Loyal Customers
1139944,2020-02-22,365,2,2607.6,4,3,3,3,433,Loyal Customers
1140295,2019-02-23,729,1,227.98,2,2,1,2,221,About To Sleep
1140326,2020-01-07,411,1,594.98,4,2,1,2,421,Potential Loyalists
1140654,2016-02-01,1847,1,2499.0,1,2,3,2,123,Lost
1140712,2020-07-16,220,2,3916.84,5,3,3,3,533,Potential Loyalists
1140731,2018-02-01,1116,1,159.99,1,2,1,2,121,Lost
1140779,2019-09-09,531,1,411.78,3,2,1,2,321,Need Attention
1140842,2019-11-26,453,3,13335.119999999999,3,4,5,4,345,Loyal Customers
1141428,2016-11-23,1551,2,1615.97,1,3,2,2,132,Lost
1141613,2019-07-24,578,1,1762.26,3,2,2,2,322,Need Attention
1141652,2020-11-26,87,5,10285.49,5,5,5,5,555,Champions
1141697,2020-10-22,122,2,4489.509999999999,5,3,4,4,534,Loyal Customers
1141748,2019-10-31,479,1,1379.77,3,2,2,2,322,Need Attention
1141753,2018-01-20,1128,2,10392.89,1,3,5,4,135,Can't Lose Them
1142741,2019-02-13,739,1,1399.65,2,2,2,2,222,About To Sleep
1142863,2020-01-17,401,4,7535.6900000000005,4,5,5,5,455,Champions
1142864,2020-01-06,412,1,2768.5,4,2,3,2,423,Potential Loyalists
1143082,2020-05-07,290,1,443.05999999999995,5,2,1,2,521,Potential Loyalists
1143203,2019-05-16,647,3,4081.32,2,4,4,4,244,At Risk
1143292,2019-01-19,764,2,4881.28,2,3,4,4,234,At Risk
1143470,2018-02-21,1096,1,11.0,1,2,1,2,121,Lost
1143508,2019-01-03,780,2,3762.7,2,3,3,3,233,At Risk
1143517,2020-05-14,283,3,3767.0,5,4,3,4,543,Loyal Customers
1143574,2020-03-10,348,3,22134.82,4,4,5,4,445,Loyal Customers
1143828,2019-09-14,526,3,2095.0,3,4,2,3,342,Need Attention
1143894,2018-07-21,946,1,2144.0,1,2,2,2,122,Lost
1144095,2017-12-07,1172,1,289.96,1,2,1,2,121,Lost
1144172,2020-02-24,363,4,8108.36,4,5,5,5,455,Champions
1144303,2018-10-19,856,1,2322.0,2,2,3,2,223,About To Sleep
1144584,2018-01-10,1138,1,1278.85,1,2,2,2,122,Lost
1144593,2019-10-05,505,2,1915.0,3,3,2,2,332,Need Attention
1144781,2017-02-18,1464,1,1340.0,1,2,2,2,122,Lost
1145044,2019-06-17,615,2,2925.14,2,3,3,3,233,At Risk
1145093,2018-01-08,1140,1,797.95,1,2,1,2,121,Lost
1145201,2017-09-23,1247,2,1340.0,1,3,2,2,132,Lost
1145581,2017-10-04,1236,1,249.99,1,2,1,2,121,Lost
1146045,2020-02-06,381,4,1268.92,4,5,2,4,452,Loyal Customers
1146054,2016-12-06,1538,1,1133.0,1,2,2,2,122,Lost
1146089,2017-09-07,1263,1,13.98,1,2,1,2,121,Lost
1146124,2020-02-27,360,3,1830.1100000000001,4,4,2,3,442,Loyal Customers
1146241,2020-03-09,349,2,10647.92,4,3,5,4,435,Loyal Customers
1146324,2020-01-18,400,6,15612.9,4,5,5,5,455,Champions
1146329,2020-06-09,257,1,7671.32,5,2,5,4,525,Loyal Customers
1146653,2018-07-05,962,2,536.79,1,3,1,2,131,Lost
1146936,2020-08-19,186,2,2207.94,5,3,3,3,533,Potential Loyalists
1147136,2020-01-04,414,2,9673.970000000001,4,3,5,4,435,Loyal Customers
1147272,2018-11-16,828,2,7232.9,2,3,4,4,234,At Risk
1147474,2019-12-25,424,1,82.98,4,2,1,2,421,Potential Loyalists
1147519,2016-11-24,1550,1,1774.95,1,2,2,2,122,Lost
1148016,2019-03-11,713,2,290.08,2,3,1,2,231,About To Sleep
1148022,2020-02-20,367,2,5293.93,4,3,4,4,434,Loyal Customers
1148064,2018-12-05,809,1,249.99,2,2,1,2,221,About To Sleep
1148222,2019-12-19,430,2,3424.2799999999997,4,3,3,3,433,Loyal Customers
1148699,2017-02-01,1481,1,10471.28,1,2,5,4,125,Can't Lose Them
1148931,2019-08-07,564,2,2533.0,3,3,3,3,333,Need Attention
1148932,2019-06-07,625,2,484.76,2,3,1,2,231,About To Sleep
1149206,2018-12-28,786,3,3400.4,2,4,3,4,243,At Risk
1149244,2020-01-17,401,2,5531.04,4,3,4,4,434,Loyal Customers
1149286,2020-07-09,227,2,8645.94,5,3,5,4,535,Loyal Customers
1149288,2021-02-04,17,2,653.95,5,3,1,2,531,Potential Loyalists
1149875,2019-06-18,614,4,19797.88,2,5,5,5,255,Can't Lose Them
1149998,2020-12-18,65,1,249.01,5,2,1,2,521,Potential Loyalists
1150012,2019-12-26,423,6,7855.84,4,5,5,5,455,Champions
1150148,2019-12-27,422,1,2870.95,4,2,3,2,423,Potential Loyalists
1150193,2019-06-20,612,2,1786.5,2,3,2,2,232,About To Sleep
1150424,2016-05-02,1756,1,22399.93,1,2,5,4,125,Can't Lose Them
1150993,2016-03-12,1807,1,527.66,1,2,1,2,121,Lost
1151103,2016-06-15,1712,1,398.97,1,2,1,2,121,Lost
1151122,2017-08-07,1294,1,907.5699999999999,1,2,2,2,122,Lost
1151559,2017-12-01,1178,1,599.98,1,2,1,2,121,Lost
1151616,2020-03-05,353,2,15224.0,4,3,5,4,435,Loyal Customers
1151790,2016-12-05,1539,2,926.96,1,3,2,2,132,Lost
1152038,2017-09-26,1244,2,16886.85,1,3,5,4,135,Can't Lose Them
1152079,2020-03-10,348,3,2304.52,4,4,3,4,443,Loyal Customers
1152244,2019-08-28,543,2,4499.16,3,3,4,4,334,Loyal Customers
1152366,2018-03-05,1084,4,5448.45,1,5,4,4,154,Can't Lose Them
1152446,2020-02-22,365,3,1490.31,4,4,2,3,442,Loyal Customers
1152536,2018-12-25,789,2,1345.5,2,3,2,2,232,About To Sleep
1152849,2016-09-03,1632,1,407.0,1,2,1,2,121,Lost
1152914,2021-01-02,50,4,3355.8799999999997,5,5,3,4,553,Loyal Customers
1153028,2018-06-13,984,2,8565.79,1,3,5,4,135,Can't Lose Them
1153522,2018-11-12,832,1,1598.99,2,2,2,2,222,About To Sleep
1154232,2019-12-14,435,3,6108.8,3,4,4,4,344,Loyal Customers
1154367,2018-11-02,842,2,1740.97,2,3,2,2,232,About To Sleep
1154631,2019-10-26,484,5,16403.38,3,5,5,5,355,Loyal Customers
1155125,2018-12-08,806,1,1308.6,2,2,2,2,222,About To Sleep
1155341,2017-10-18,1222,2,13551.0,1,3,5,4,135,Can't Lose Them
1155665,2020-01-08,410,1,2019.93,4,2,2,2,422,Potential Loyalists
1155899,2020-05-14,283,3,2938.3500000000004,5,4,3,4,543,Loyal Customers
1155920,2020-08-15,190,4,2267.39,5,5,3,4,553,Loyal Customers
1156077,2019-12-13,436,5,8292.04,3,5,5,5,355,Loyal Customers
1156456,2018-12-31,783,3,3380.0,2,4,3,4,243,At Risk
1156460,2016-02-20,1828,1,6783.0,1,2,4,3,124,At Risk
1156462,2018-01-25,1123,2,4494.7,1,3,4,4,134,Can't Lose Them
1156489,2020-05-04,293,5,2794.1,5,5,3,4,553,Loyal Customers
1156834,2019-11-23,456,2,2038.5,3,3,2,2,332,Need Attention
1156927,2019-10-25,485,3,5892.5199999999995,3,4,4,4,344,Loyal Customers
1157028,2020-09-10,164,1,269.9,5,2,1,2,521,Potential Loyalists
1157063,2019-07-02,600,5,5751.07,3,5,4,4,354,Loyal Customers
1157094,2020-02-19,368,2,5736.98,4,3,4,4,434,Loyal Customers
1157256,2016-08-24,1642,1,7984.0,1,2,5,4,125,Can't Lose Them
1157316,2019-05-16,647,3,9013.99,2,4,5,4,245,At Risk
1157347,2019-09-12,528,1,53.94,3,2,1,2,321,Need Attention
1157349,2016-12-13,1531,1,1856.25,1,2,2,2,122,Lost
1157497,2016-02-24,1824,1,2123.9,1,2,2,2,122,Lost
1157799,2020-07-09,227,1,3141.83,5,2,3,2,523,Potential Loyalists
1157976,2019-05-10,653,3,7068.110000000001,2,4,4,4,244,At Risk
1158204,2019-12-31,418,3,12559.189999999999,4,4,5,4,445,Loyal Customers
1158399,2018-11-24,820,1,905.0,2,2,2,2,222,About To Sleep
1158843,2020-02-15,372,2,13860.55,4,3,5,4,435,Loyal Customers
1159180,2018-11-03,841,2,1003.98,2,3,2,2,232,About To Sleep
1159429,2019-10-10,500,1,3447.0,3,2,3,2,323,Need Attention
1160065,2019-11-21,458,3,3054.46,3,4,3,4,343,Loyal Customers
1160349,2019-08-08,563,3,3657.39,3,4,3,4,343,Loyal Customers
1160570,2017-10-12,1228,1,618.72,1,2,1,2,121,Lost
